Ticker;Sector;NAME;Year;PL;PT;DIR;LL_Consolidado;PR_all;PS_all;Legal Index;Leverage Index;Governance Index;Global Index;Legal Ranking;Governance Ranking;Leverage Ranking;Global Points;Global Ranking;LPA;Aplicações Financeiras;Caixa e Equivalentes de Caixa;Clientes;Despesas Financeiras;Despesas/Receitas Operacionais;Empréstimos e Financiamentos;Fornecedores;Imobilizado;Intangível;Investimentos;Outras Despesas Operacionais;Passivo Circulante;Passivo Não Circulante;Capacidade Financeira
ELET3.SA;Utilidade Pública;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2020;73751298048;1,05215E+11;12873247,08;6387313152;25830640000;48157994000;-0,867367541;-0,299043021;495,1695454;123,2839418;132;5;79;87;94;4,109794316;14039358;3859969;5971657;-10802169;-12496970;11628072;3904051;32662912;650950;29089522;0;26400066;78815089;23870984
PRIO3.SA;Petróleo, Gás e Biocombustíveis;PRIO S.A.;2022;9892017152;10410503168;53867362;3427072000;23350000;1152417000;1,973812431;-0,049804126;62,6205649;16,62959641;49;35;57;47,5;27;4,015362249;0;9612961;166304;-558099;-340959;498319;565926;6136179;2833955;0;0;1387739;9022764;9779265
VIVT3.SA;Comunicações;TELEFÔNICA BRASIL S.A;2012;44681121792;25573545984;11683050;4452180992;2747344000;16395005000;-0,72844284;0,747161767;380,0803679;94,84266099;83;3;17;46,5;47;3,963779027;0;7196079;5513436;-1572369;-10154669;1957538;5889377;17610851;30009289;23683;-1184175;13537471;12036076;12709515
BRKM3.SA;Materiais Básicos;BRASKEM S.A.;2015;945489024;59681411072;39431343;2760188928;554481000;7022069000;-0,606926544;-0,98415773;68,99987112;16,70046507;66;15;110;64,25;71,5;3,94486605;1172;7439723;2735144;-4193533;-3328719;1968540;11698695;33961963;2887604;86354;-707153;16682229;41941354;10176039
NEOE3.SA;Utilidade Pública;NEOENERGIA S.A.;2022;26936999936;65380999168;67287186,74;4786999808;1638000000;7933000000;-0,396571309;-0,587999567;70,14281396;17,19041794;111;32;129;95,75;107,5;3,886976961;99000;6802000;7805000;-4339000;-3127000;7289000;4287000;10846000;12606000;359000;-201000;18416000;46965000;14706000
LOGN3.SA;Bens Industriais;LOG-IN LOGISTICA INTERMODAL S.A.;2022;875614016;2573448960;16563000;406760000;283181000;283043000;0,43709613;-0,659750774;23,55835296;5,94319861;75;70;141;90,25;94;3,872124223;245312;337268;275171;-220878;-87599;256359;111035;1516359;99219;0;10192;680130;1893319;857751
SCAR3.SA;Financeiro;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;2012;896657984;1190241;14253107,77;221047008;13995000;1017000;216,3520236;752,3415367;14,50868846;299,8885681;8;57;1;18,5;5;3,854967933;276546;88741;50251;-114031;-43153;141291;0;4722;1229;1595383;0;223810;953653;415538
AGRO3.SA;Consumo não Cíclico;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;2015;686014976;167514000;9535480;10572000;3684000;23491000;-0,549955302;3,095269506;0,108701397;0,526015075;63;82;7;53,75;59;3,854395195;273258;75620;46028;-89914;-46143;50900;54385;10602;3792;99729;0;199021;66713;394906
LOGG3.SA;Financeiro;LOG COMMERCIAL PROPERTIES;2022;3663837952;2486768128;13904000;400700000;2345000;1286000;310,5863142;0,473333163;27,81904488;162,3662516;10;55;30;26,25;7;3,829880647;0;297733;112887;-189602;284023;181379;43365;15416;5678;5026805;-122296;479729;2007039;410620
GEPA3.SA;Utilidade Pública;RIO PARANAPANEMA ENERGIA S.A.;2016;1771987968;2616134912;11900000;361040000;36602000;255861000;0,411078672;-0,3226695;29,3394958;7,45974591;45;40;69;49,75;54;3,823239757;0;852563;135892;-234633;-67215;515611;347623;3290784;29033;26;-15910;1333786;1282349;988455
GPAR3.SA;Utilidade Pública;CIA CELG DE PARTICIPACOES - CELGPAR;2017;-1776259968;2967740928;2985249,41;124768000;7857000;1000;124767;-1,598522584;40,79483281;62393,29908;3;31;127;41;31,5;3,80692012;12055;419;23982;-9380;-12548;2915;7012;10686;7107;158961;0;26213;2941528;36456
BHIA3.SA;Consumo Cíclico;GRUPO CASAS BAHIA S.A.;2017;2959000064;16972000256;36475747;195000000;903000000;1645000000;-0,881458967;-0,825654017;4,346017999;0,439361512;94;88;116;98;106;3,775225115;0;3559000;0;0;-7138000;3802000;7726000;1423000;1233000;89000;-461000;14278000;2694000;3559000
EQTL3.SA;Utilidade Pública;EQUATORIAL ENERGIA S.A.;2021;14604472320;47109828608;11176997,56;4302509056;2134923000;2438903000;0,764116513;-0,689990969;383,9431865;96,19535713;77;10;152;79;76,5;3,737183024;7374627;2996589;5476221;-3057761;-1907984;3587576;4107754;282061;15836076;170594;-210854;12989443;34120385;15847437
BRAP3.SA;Materiais Básicos;BRADESPAR S.A.;2020;11254810624;43035000;15480000;1467052032;7022000;1400000000;0,047894309;260,5269112;93,7708031;88,59837573;78;33;1;47,5;24;3,73203979;0;62563;0;-6369;1460597;0;0;80;819;10691742;-27749;35192;7843;62563
CSNA3.SA;Materiais Básicos;CIA SIDERURGICA NACIONAL;2018;10013440000;37314084864;80000001;5200583168;792456000;31612488000;-0,835489596;-0,731644497;64,00728879;15,40116627;100;30;112;85,5;99;3,707046812;895713;2248004;0;-2806157;83332;5653439;3473822;18046864;7253175;5630613;-1330706;11438552;25875532;3143717
VIVT3.SA;Comunicações;TELEFÔNICA BRASIL S.A;2021;70006194176;45657337856;27354683,15;6229357056;6423242000;38278228000;-0,837261091;0,533295577;226,7254327;56,39605152;147;19;30;85,75;84,5;3,703614085;30109;6448483;0;-2437113;-12165135;6906892;7132402;44408491;44104307;356290;-1066022;22459398;23197939;6478592
BRFS3.SA;Consumo não Cíclico;BRF S.A.;2015;13835852800;26552160256;80230740,75;3130857984;1205849000;11707258000;-0,732571198;-0,478917999;38,02317185;9,019777864;75;25;73;62;68;3,663481358;734711;5362890;3876308;-5025455;-5860499;2628179;5919587;10915752;5010911;185892;-1011360;11621113;14931048;9973909
CEAB3.SA;Consumo Cíclico;CEA MODAS S.A.;2019;2739569920;3297521920;34647333,63;971993024;233842000;306439000;2,171897259;-0,169203424;27,05390551;7,807124152;32;50;60;43,5;21;3,623424684;0;447109;1151484;-301449;-1535027;357891;804013;2225227;187340;0;-7751;1751077;1546445;1598593
LOGG3.SA;Financeiro;LOG COMMERCIAL PROPERTIES;2021;3340741888;1819160960;9414400;383236000;1991000;4611000;82,11342442;0,836419075;39,70742692;51,19267371;13;59;23;27;10;3,622056013;0;207564;61190;-47870;266500;214610;44604;4927;2864;4086369;-118643;511425;1307736;268754
BRKM3.SA;Materiais Básicos;BRASKEM S.A.;2018;5911244800;53282738176;73252795,61;2907209984;965317000;9320750000;-0,688092698;-0,889058915;38,68735882;9,105528627;87;42;125;85,25;97,5;3,601378637;2357613;5547637;3075218;-6509235;-3288428;737436;8341252;31759890;2740982;65954;90852;23116130;30166607;10980468
ELET3.SA;Utilidade Pública;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2021;76416761856;1,11886E+11;12641770,14;5713632768;33409871000;58742688000;-0,902734571;-0,317014151;450,9646145;112,2105328;152;9;89;100,5;106;3,598718644;15640776;2737253;5094976;-8495058;-12604497;8444527;4031532;33367981;4992176;27647781;0;23883372;88002933;23473005
CGRA3.SA;Consumo Cíclico;GRAZZIOTIN S.A.;2020;634025088;262758160;3141630;70997256;2406000;3633000;18,54232205;1,412960602;21,59885983;15,02411613;19;68;10;29;12;3,587101853;171368190;10056943;173056238;-10553185;-165224374;0;87725704;232794417;1708853;189400294;-6886369;181925095;82446722;354481371
AERI3.SA;Bens Industriais;AERIS IND. E COM. DE EQUIP. GERACAO DE ENERGIA S/A;2020;966252032;1404376960;18683286,3;113199000;10403000;31759000;2,564312478;-0,311971031;5,058837732;2,468872915;43;116;80;70,5;63;3,578749147;0;684554;220132;-235462;-40403;690291;205304;620306;1288;0;-667;942379;461998;904686
TUPY3.SA;Bens Industriais;TUPY S.A.;2022;3034360064;7208898048;43686811,26;502220992;404142000;1416286000;-0,64539578;-0,57908129;10,49594071;2,156516964;124;110;127;121,25;137;3,525932975;0;1509829;2031380;-241214;-1102711;284303;1682446;2584302;151113;21190;-152426;3390345;3818553;3541209
MYPK3.SA;Consumo Cíclico;IOCHPE MAXION S.A.;2021;4398118912;10121410560;24671284;626937984;90893000;726521000;-0,137068324;-0,565463837;24,41164797;5,893011871;98;76;136;102;107;3,525766227;0;1088114;1731914;-422470;-422638;1481781;2269458;4306152;2348415;138834;0;5166728;4954683;2820028
GOAU3.SA;Materiais Básicos;METALURGICA GERDAU S.A.;2022;47289110528;27480412160;2963884,27;11462284288;2026003000;12591278000;-0,089664743;0,720829741;3866,318439;966,7149848;94;4;19;52,75;37;3,509159709;3869964;2475896;0;-2542661;-1061898;3121148;6618923;21383836;12049623;3896518;-261331;13493868;13986545;6345860
TRPL3.SA;Utilidade Pública;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;2022;16536480768;15707069440;12030496;2319791104;140759000;1050249000;1,20880106;0,05280497;191,8258905;48,57407439;60;15;48;45,75;24;3,433453217;907326;336523;3030059;-981399;210688;181017;111557;114932;475858;3794693;-43583;1293346;14413723;4273908
EGIE3.SA;Utilidade Pública;ENGIE BRASIL ENERGIA S.A.;2020;7741998080;27444250624;27000021,63;2797267968;321004000;732615000;2,818196417;-0,717900912;102,6024343;26,88023156;40;28;145;63,25;48;3,428111171;0;4538946;1723101;-2137239;106261;1825003;861752;15537837;2513990;2425062;-98755;5380926;22063324;6262047
VALE3.SA;Materiais Básicos;VALE S.A.;2017;1,48106E+11;1,79991E+11;157663688;17669992448;4873000000;48312000000;-0,634252516;-0,177150049;111,073951;27,40707399;68;10;62;52;46,5;3,400235735;0;14317520;8602083;-20723136;-6741033;5633395;13367055;181534815;28094181;11801596;-4408415;43357526;136633535;22919603
CLSC3.SA;Utilidade Pública;CENTRAIS ELET DE SANTA CATARINA S.A.;2015;2224728064;5764199936;7982732,07;130674000;301827000;116020000;0,126305809;-0,614043911;15,3695836;3,752037828;45;40;88;54,5;61;3,387882088;0;922047;1344321;-337066;-391514;518755;732321;174856;3070820;201649;52803;3342708;2421492;2266368
CSAN3.SA;Petróleo, Gás e Biocombustíveis;COSAN S.A.;2021;28870021120;68972003328;77672080,91;6350775808;1644061000;22447490000;-0,717083032;-0,58142406;80,76394573;19,6870889;139;35;139;113;131,5;3,380488804;0;16174130;2580776;-3635744;2337207;4647188;3253504;25301802;17781498;15603426;387440;12957036;56014965;18754906
VBBR3.SA;Petróleo, Gás e Biocombustíveis;VIBRA ENERGIA S.A.;2020;12206999552;16120000512;51920483,4;3904999936;899000000;12291000000;-0,682287858;-0,242741987;74,21116292;18,1509613;120;37;73;87,5;95;3,351931331;0;3358000;3997000;-186000;109000;2197000;2196000;6723000;358000;448000;2849000;6942000;9178000;7355000
MOAR3.SA;Financeiro;MONTEIRO ARANHA S.A.;2018;1137731968;434672992;13832000;44978000;1000;1000;44977;1,617443432;2,251735107;22489,46729;3;106;8;30;12;3,330911598;440905;62460;0;-139901;17287;8041;0;1211;59;914634;-549;152952;281721;503365
VIVT3.SA;Comunicações;TELEFÔNICA BRASIL S.A;2013;42894442496;26646632448;19334329;3715944960;4623813000;19926650000;-0,813518832;0,609750972;191,1941517;47,54421624;81;7;22;47,75;46;3,308150914;0;6543936;5802859;-1963037;-12302606;1523713;6914009;18441647;29503059;86349;-959354;13768244;12878389;12346795
EGIE3.SA;Utilidade Pública;ENGIE BRASIL ENERGIA S.A.;2022;8440172032;29746579456;26562822,85;2664568064;535900000;754531000;2,531422916;-0,716264116;99,31193142;25,91462828;47;27;154;68,75;60;3,263866234;0;2235887;1143117;-3100481;211391;1545820;535398;14196959;4134944;3006423;-149561;5890219;23856361;3379004
LIGT3.SA;Utilidade Pública;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;2014;3628624896;10005568512;22651695;662830976;455947000;4820072000;-0,862485254;-0,637339458;28,26187095;6,474890247;86;37;89;74,5;86;3,250222155;104698;401138;1380679;-820262;-604432;579837;1560390;1705087;3943857;826647;-41469;2924772;7080797;1886515
ALLD3.SA;Consumo Cíclico;ALLIED TECNOLOGIA S.A.;2021;1511716992;3017244928;11213211,16;288231008;98067000;112878000;1,553473733;-0,498974386;24,70459112;6,82814105;66;74;117;80,75;80;3,238536986;0;733966;1412059;-123375;-400313;165234;2124790;167224;740916;0;0;2429993;587252;2146025
NEOE3.SA;Utilidade Pública;NEOENERGIA S.A.;2021;24238000128;61561999360;50639539,03;4065999872;1543000000;7278000000;-0,441330053;-0,606283091;79,29298745;19,45101106;123;36;143;106,25;117,5;3,233654869;72000;5545000;8626000;-2934000;-3032000;7940000;5538000;9560000;12801000;1200000;-715000;19940000;41622000;14243000
CPFE3.SA;Utilidade Pública;CPFL ENERGIA S.A.;2020;14235778048;34871107584;36285000;3706985984;616136000;9969707000;-0,628175032;-0,591760084;101,1630421;24,828733;116;30;124;96,5;111;3,161757398;1872079;3918796;5206854;-1252756;-1807772;3988465;3909517;8797903;8969637;1015918;-469740;14405951;20465155;10997729
UNIP3.SA;Materiais Básicos;UNIPAR CARBOCLORO S.A.;2020;1739038976;2769257984;73783355,11;370215008;71350000;216714000;0,708311452;-0,372019875;4,017595194;1,265549556;66;124;84;85;88;3,158735779;188908;924852;534092;-287495;-586067;340730;238342;1949684;297604;66961;-34251;1220159;1549099;1647852
FESA3.SA;Materiais Básicos;CIA FERRO LIGAS DA BAHIA - FERBASA;2022;3040887040;1026497984;32200000;1062473984;60717000;30056000;34,34981315;1,962389686;31,99608646;25,66452561;15;50;10;22,5;3;3,120790818;393461;474102;211934;-125371;-291960;69829;129638;1588010;9674;124;-92347;505951;520547;1079497
PETR3.SA;Petróleo, Gás e Biocombustíveis;PETROLEO BRASILEIRO S.A. PETROBRAS;2019;2,99137E+11;6,26874E+11;24093417,35;40969998336;12546000000;2,00183E+11;-0,795337275;-0,522811583;1699,464394;424,337727;111;1;95;79,5;88;3,076999504;3580000;29714000;0;-39730000;-40404000;41139000;22576000;641949000;78489000;22166000;-14837000;116147000;510727000;33294000
BRAP3.SA;Materiais Básicos;BRADESPAR S.A.;2018;9959843840;674492032;6050000;1190496000;6665000;272828000;3,363540399;13,76643662;195,7761983;54,06742894;23;9;1;14;3;3,028508269;0;459811;0;-130989;1234255;0;0;5;0;9844701;-1533660;457966;216526;459811
TASA3.SA;Bens Industriais;TAURUS ARMAS S.A.;2020;42269000;1418381056;28717234,78;263603008;100495000;232337000;0,134571799;-0,970199123;8,179261514;1,869551497;76;103;179;108,5;122;2,975461337;0;91231;317406;-500046;-321016;78402;111892;233355;93313;2;-4273;575350;843031;408637
VIVT3.SA;Comunicações;TELEFÔNICA BRASIL S.A;2019;70455574528;37834145792;27406263,92;5001013760;5535418000;35696670000;-0,859902513;0,862221891;181,4770343;45,15486278;117;12;16;65,5;60;2,961468448;0;3393377;0;-1953011;-14894548;4126490;6871799;42847264;41274952;104251;-625480;17732088;20102056;3393377
ALOS3.SA;Financeiro;ALLOS S.A;2013;2964559104;1565478016;6486000;368496992;7913000;70695000;4,212490162;0,89370855;55,814214;16,28322572;30;26;17;25,75;10;2,956551602;0;424431;40196;-77910;330803;76071;49812;3163;5662;3979546;794;224475;1341003;464627
EQTL3.SA;Utilidade Pública;EQUATORIAL ENERGIA S.A.;2020;12278487040;31845533696;22501889;3447653120;1206995000;1000373000;2,446367625;-0,614436135;152,2161642;39,12361583;45;19;127;59;41;2,944786964;5397283;2219546;3589317;-1550847;-1204328;3112366;2263294;48662;8908853;130024;0;8709938;23135595;11206146
TGMA3.SA;Bens Industriais;TEGMA GESTAO LOGISTICA S.A.;2019;575078976;410342016;10251000;193972000;35266000;97237000;0,994837356;0,401462569;17,92225149;5,078347192;45;65;29;46;29;2,941743315;0;67332;261173;-23833;-44244;115019;36312;279962;171446;38343;36098;268715;141627;328505
EZTC3.SA;Consumo Cíclico;EZ TEC EMPREEND. E PARTICIPACOES S.A.;2013;2110466048;738934016;12000000;588753984;6542000;6996000;83,15580103;1,856095405;48,062832;54,05763237;7;29;11;13,5;3;2,929935;136517;62808;876492;-6364;-27685;20348;54523;5644;6176;386458;-4912;403573;335361;1075817
JALL3.SA;Consumo não Cíclico;JALLES MACHADO S.A.;2022;1937244032;4181832960;7412570;692329024;25310000;28176000;23,5715866;-0,536747629;92,39932358;34,75143729;16;28;118;44,5;22;2,925973261;57792;1242658;45243;-978457;-3388;347376;122140;1933980;7818;100007;-8922;736018;2125125;1345693
SRNA3.SA;Utilidade Pública;SERENA ENERGIA S.A.;2021;4306249216;7653663232;33333,33;598230976;1000;1000;598229,976;-0,437361028;17945,93107;303601,3614;1;2;109;28,25;12;2,925127341;0;1194182;297551;-70721;661994;498882;219458;7246471;1111611;726543;0;1119566;5966818;1491733
AERI3.SA;Bens Industriais;AERIS IND. E COM. DE EQUIP. GERACAO DE ENERGIA S/A;2019;174210000;627918016;14759813;88742000;8165000;6004000;13,78047968;-0,722559322;5,012406797;7,962701709;10;106;122;62;52,5;2,911146009;0;65702;98532;-91231;-12733;184650;116629;343985;522;0;-277;333520;294398;164234
SCAR3.SA;Financeiro;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;2015;1261276032;1796839040;24134654;163376000;13565000;11660000;13,01166381;-0,298058422;5,769353312;7,873655627;7;63;64;35,25;28;2,900461732;134113;147107;27796;-188141;-49422;113906;0;10973;3933;2621932;0;163508;1633331;309016
LIGT3.SA;Utilidade Pública;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;2013;3477138944;9525067776;17252654;587334976;480346000;4226884000;-0,861047766;-0,63494864;33,04316669;7,67153063;84;33;88;72,25;81;2,880024063;1244000;546429;1223413;-791948;-631507;642500;907262;1678722;3962108;642203;-43630;3318462;6206606;3013842
TRPL3.SA;Utilidade Pública;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;2018;11299524608;7242698752;9716129;1895245056;90708000;675657000;1,805040214;0,560126273;194,0617428;49,55798738;34;10;28;26,5;7;2,855844106;680909;16740;2086298;-494992;-550;357774;88358;25539;30142;1848092;-49991;626698;6616001;2783947
EGIE3.SA;Utilidade Pública;ENGIE BRASIL ENERGIA S.A.;2018;6320577024;17414967296;23098181,34;2315407104;97860000;966883000;1,394712808;-0,637060643;99,2419658;25,34858269;38;18;99;48,25;38,5;2,836477897;0;2415792;1181379;-853980;-251695;664882;588471;14635467;1312845;0;-39327;4170261;13244707;3597171
EGIE3.SA;Utilidade Pública;ENGIE BRASIL ENERGIA S.A.;2019;6998819840;23136757760;27000280,27;2311098880;296880000;963216000;1,399356821;-0,697502134;84,5953663;21,67414445;41;24;119;56,25;46;2,831041141;0;3870261;1451227;-1354112;143383;2842160;765020;15330211;1296769;2948920;-4900;5979644;17157114;5321488
VIVT3.SA;Comunicações;TELEFÔNICA BRASIL S.A;2020;69556764672;39181615104;28187429,9;4770527232;5610131000;39796218000;-0,880126116;0,775239854;168,2430721;41,81451494;133;16;18;75;67;2,824982327;0;5762081;0;-1924959;-13851726;3682472;6613004;44352593;40582117;144433;-875025;17875084;21306530;5762081
EUCA3.SA;Materiais Básicos;EUCATEX S.A. INDUSTRIA E COMERCIO;2022;2012797056;1670464000;12173304,24;257491008;78220000;379073000;-0,320735035;0,204932914;20,15210488;4,928891931;105;77;42;82,25;81;2,793086243;72167;22762;563644;-235947;-423130;263541;230852;2036460;17907;0;-8705;895467;774997;658573
PCAR3.SA;Consumo não Cíclico;CIA BRASILEIRA DE DISTRIBUICAO;2020;16807000064;36487999488;142066556,1;2326000128;1385000000;10081000000;-0,769268909;-0,539382803;15,37260867;3,323672012;125;80;112;110,5;125;2,77219642;0;8711000;686000;0;-11120000;2309000;11424000;19888000;6164000;4889000;-1875000;18483000;18005000;9397000
CSNA3.SA;Materiais Básicos;CIA SIDERURGICA NACIONAL;2020;11251505152;51750645760;85579786;4292617984;635388000;39305776000;-0,89078913;-0,782582324;49,1592512;11,64877266;134;42;154;116;134;2,749260928;3783362;9944586;0;-2599039;-5224682;4126453;4819539;19716223;7316794;3695780;-3270056;14725696;37024948;13727948
VBBR3.SA;Petróleo, Gás e Biocombustíveis;VIBRA ENERGIA S.A.;2018;9685999616;15658999808;18943093,93;3192999936;1001000000;10748000000;-0,70292148;-0,381441999;167,5574673;41,44254559;88;11;72;64,75;72;2,740772532;0;3057000;0;-536000;-3470000;239000;2219000;5797000;476000;33000;244000;4561000;11098000;3057000
TEND3.SA;Consumo Cíclico;CONSTRUTORA TENDA S.A.;2019;1351709056;2126776064;32414199;264412992;60581000;312140000;-0,152902569;-0,364432824;7,157319945;1,621770495;69;98;74;77,5;87;2,73162811;1022099;48353;406599;-52439;-357344;14115;38926;79434;22450;42592;-80941;578971;1547805;1477051
VIVT3.SA;Comunicações;TELEFÔNICA BRASIL S.A;2017;69461360640;31921477632;16966722,91;4608790016;8144750000;43575489000;-0,894234348;1,176007058;270,637018;67,50613908;95;4;16;52,5;50;2,729203752;0;4050338;0;-2659002;-16300485;3033441;7447100;33222316;43331904;98902;-1186668;17862531;14058946;4050338
