product_id;product;description;date_period;mes;ano;cost_real;qtd_real;cost_unit;dias_uteis;qtd_dia;qtd_dia_10000;varia_dia_media;varia_dia_abs;qtd_med;desv_pad
1051;67604S;LUBRAX TRM-5 GL-5 90 BD-20L;01/01/2024;1;2024;1195;2;597;22;0,09091;909;0;0;1,16667;1,32916
1051;67604S;LUBRAX TRM-5 GL-5 90 BD-20L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;1,16667;1,32916
1051;67604S;LUBRAX TRM-5 GL-5 90 BD-20L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;1,16667;1,32916
1051;67604S;LUBRAX TRM-5 GL-5 90 BD-20L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;1,16667;1,32916
1051;67604S;LUBRAX TRM-5 GL-5 90 BD-20L;01/05/2024;5;2024;1707;3;569;22;0,13636;1363;0;0;1,16667;1,32916
1051;67604S;LUBRAX TRM-5 GL-5 90 BD-20L;01/06/2024;6;2024;1256;2;628;20;0,10000;1000;7333;6666;1,16667;1,32916
1052;67605T;LUBRAX TRM-5 GL-5 140 BD-20L;01/01/2024;1;2024;8710;16;544;22;0,72727;7272;0;0;14,66667;7,33939
1052;67605T;LUBRAX TRM-5 GL-5 140 BD-20L;01/02/2024;2;2024;10288;18;571;19;0,94737;9473;13026;11250;14,66667;7,33939
1052;67605T;LUBRAX TRM-5 GL-5 140 BD-20L;01/03/2024;3;2024;6448;12;537;21;0,57143;5714;6031;6666;14,66667;7,33939
1052;67605T;LUBRAX TRM-5 GL-5 140 BD-20L;01/04/2024;4;2024;6534;12;544;22;0,54545;5454;9545;10000;14,66667;7,33939
1052;67605T;LUBRAX TRM-5 GL-5 140 BD-20L;01/05/2024;5;2024;13553;26;521;22;1,18182;11818;21666;21666;14,66667;7,33939
1052;67605T;LUBRAX TRM-5 GL-5 140 BD-20L;01/06/2024;6;2024;2130;4;532;20;0,20000;2000;1692;1538;14,66667;7,33939
1053;68520Y;LUBRAX GRANS TAC3 10W BD-20L;01/01/2024;1;2024;46236;108;428;22;4,90909;49090;0;0;86,16667;21,34869
1053;68520Y;LUBRAX GRANS TAC3 10W BD-20L;01/02/2024;2;2024;36525;84;434;19;4,42105;44210;9005;7777;86,16667;21,34869
1053;68520Y;LUBRAX GRANS TAC3 10W BD-20L;01/03/2024;3;2024;25507;59;432;21;2,80952;28095;6354;7023;86,16667;21,34869
1053;68520Y;LUBRAX GRANS TAC3 10W BD-20L;01/04/2024;4;2024;31885;75;425;22;3,40909;34090;12134;12711;86,16667;21,34869
1053;68520Y;LUBRAX GRANS TAC3 10W BD-20L;01/05/2024;5;2024;50010;115;434;22;5,22727;52272;15333;15333;86,16667;21,34869
1053;68520Y;LUBRAX GRANS TAC3 10W BD-20L;01/06/2024;6;2024;32932;76;433;20;3,80000;38000;7269;6608;86,16667;21,34869
1054;68521Z;LUBRAX GRANS TAC330 BD-20L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;8,50000;8,64292
1054;68521Z;LUBRAX GRANS TAC330 BD-20L;01/02/2024;2;2024;7908;15;527;19;0,78947;7894;0;0;8,50000;8,64292
1054;68521Z;LUBRAX GRANS TAC330 BD-20L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;8,50000;8,64292
1054;68521Z;LUBRAX GRANS TAC330 BD-20L;01/04/2024;4;2024;10688;22;485;22;1,00000;10000;0;0;8,50000;8,64292
1054;68521Z;LUBRAX GRANS TAC330 BD-20L;01/05/2024;5;2024;3545;7;506;22;0,31818;3181;3181;3181;8,50000;8,64292
1054;68521Z;LUBRAX GRANS TAC330 BD-20L;01/06/2024;6;2024;3747;7;535;20;0,35000;3500;11000;10000;8,50000;8,64292
1055;68989Z;LUBRAX ESSENCIAL 2T FC200-ML;01/01/2024;1;2024;5795;7;827;22;0,31818;3181;0;0;2,50000;2,66458
1055;68989Z;LUBRAX ESSENCIAL 2T FC200-ML;01/02/2024;2;2024;1757;2;878;19;0,10526;1052;3308;2857;2,50000;2,66458
1055;68989Z;LUBRAX ESSENCIAL 2T FC200-ML;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;2,50000;2,66458
1055;68989Z;LUBRAX ESSENCIAL 2T FC200-ML;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;2,50000;2,66458
1055;68989Z;LUBRAX ESSENCIAL 2T FC200-ML;01/05/2024;5;2024;1566;2;783;22;0,09091;909;0;0;2,50000;2,66458
1055;68989Z;LUBRAX ESSENCIAL 2T FC200-ML;01/06/2024;6;2024;3600;4;900;20;0,20000;2000;22000;20000;2,50000;2,66458
1056;69433B;LUBRAX UNITRACTOR SAE 10W30 BD-20L;01/01/2024;1;2024;4180;9;464;22;0,40909;4090;0;0;2,16667;3,54495
1056;69433B;LUBRAX UNITRACTOR SAE 10W30 BD-20L;01/02/2024;2;2024;1317;3;439;19;0,15789;1578;3859;3333;2,16667;3,54495
1056;69433B;LUBRAX UNITRACTOR SAE 10W30 BD-20L;01/03/2024;3;2024;459;1;459;21;0,04762;476;3015;3333;2,16667;3,54495
1056;69433B;LUBRAX UNITRACTOR SAE 10W30 BD-20L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;2,16667;3,54495
1056;69433B;LUBRAX UNITRACTOR SAE 10W30 BD-20L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;2,16667;3,54495
1056;69433B;LUBRAX UNITRACTOR SAE 10W30 BD-20L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;2,16667;3,54495
1057;69435D;LUBRAX GRANS THF 20W30 BD-20L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1057;69435D;LUBRAX GRANS THF 20W30 BD-20L;01/02/2024;2;2024;0;0;0;19;0,00000;0;0;0;0,00000;0,00000
1057;69435D;LUBRAX GRANS THF 20W30 BD-20L;01/03/2024;3;2024;0;0;0;21;0,00000;0;0;0;0,00000;0,00000
1057;69435D;LUBRAX GRANS THF 20W30 BD-20L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1057;69435D;LUBRAX GRANS THF 20W30 BD-20L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;0,00000;0,00000
1057;69435D;LUBRAX GRANS THF 20W30 BD-20L;01/06/2024;6;2024;0;0;0;20;0,00000;0;0;0;0,00000;0,00000
1058;69970S;LUBRAX TURBO VIGOROS 20W50 CH4 BD-20L;01/01/2024;1;2024;151189;320;472;22;14,54545;145454;0;0;289,00000;78,40408
1058;69970S;LUBRAX TURBO VIGOROS 20W50 CH4 BD-20L;01/02/2024;2;2024;99716;209;477;19;11,00000;110000;7562;6531;289,00000;78,40408
1058;69970S;LUBRAX TURBO VIGOROS 20W50 CH4 BD-20L;01/03/2024;3;2024;120185;250;480;21;11,90476;119047;10822;11961;289,00000;78,40408
1058;69970S;LUBRAX TURBO VIGOROS 20W50 CH4 BD-20L;01/04/2024;4;2024;98024;208;471;22;9,45455;94545;7941;8320;289,00000;78,40408
1058;69970S;LUBRAX TURBO VIGOROS 20W50 CH4 BD-20L;01/05/2024;5;2024;189331;396;478;22;18,00000;180000;19038;19038;289,00000;78,40408
1058;69970S;LUBRAX TURBO VIGOROS 20W50 CH4 BD-20L;01/06/2024;6;2024;171496;351;488;20;17,55000;175500;9750;8863;289,00000;78,40408
1059;69971T;LUBRAX HYDRA XP 68 BD-20L;01/01/2024;1;2024;26301;62;424;22;2,81818;28181;0;0;93,33333;37,49489
1059;69971T;LUBRAX HYDRA XP 68 BD-20L;01/02/2024;2;2024;28678;65;441;19;3,42105;34210;12139;10483;93,33333;37,49489
1059;69971T;LUBRAX HYDRA XP 68 BD-20L;01/03/2024;3;2024;43421;101;429;21;4,80952;48095;14058;15538;93,33333;37,49489
1059;69971T;LUBRAX HYDRA XP 68 BD-20L;01/04/2024;4;2024;60253;164;367;22;7,45455;74545;15499;16237;93,33333;37,49489
1059;69971T;LUBRAX HYDRA XP 68 BD-20L;01/05/2024;5;2024;29472;87;338;22;3,95455;39545;5304;5304;93,33333;37,49489
1059;69971T;LUBRAX HYDRA XP 68 BD-20L;01/06/2024;6;2024;27815;81;343;20;4,05000;40500;10241;9310;93,33333;37,49489
1060;70405V;LUBRAX ESSENCIAL 2T API TC 200-ML;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;153,83333;98,14360
1060;70405V;LUBRAX ESSENCIAL 2T API TC 200-ML;01/02/2024;2;2024;158769;284;559;19;14,94737;149473;0;0;153,83333;98,14360
1060;70405V;LUBRAX ESSENCIAL 2T API TC 200-ML;01/03/2024;3;2024;83194;148;562;21;7,04762;70476;4714;5211;153,83333;98,14360
1060;70405V;LUBRAX ESSENCIAL 2T API TC 200-ML;01/04/2024;4;2024;99477;177;562;22;8,04545;80454;11415;11959;153,83333;98,14360
1060;70405V;LUBRAX ESSENCIAL 2T API TC 200-ML;01/05/2024;5;2024;121924;216;564;22;9,81818;98181;12203;12203;153,83333;98,14360
1060;70405V;LUBRAX ESSENCIAL 2T API TC 200-ML;01/06/2024;6;2024;57640;98;588;20;4,90000;49000;4990;4537;153,83333;98,14360
1061;70741T;LUBRAX HYDRA 68 TB-200L;01/01/2024;1;2024;71970;22;3271;22;1,00000;10000;0;0;24,33333;10,23067
1061;70741T;LUBRAX HYDRA 68 TB-200L;01/02/2024;2;2024;34802;11;3163;19;0,57895;5789;5789;5000;24,33333;10,23067
1061;70741T;LUBRAX HYDRA 68 TB-200L;01/03/2024;3;2024;60482;19;3183;21;0,90476;9047;15627;17272;24,33333;10,23067
1061;70741T;LUBRAX HYDRA 68 TB-200L;01/04/2024;4;2024;104070;35;2973;22;1,59091;15909;17583;18421;24,33333;10,23067
1061;70741T;LUBRAX HYDRA 68 TB-200L;01/05/2024;5;2024;114959;38;3025;22;1,72727;17272;10857;10857;24,33333;10,23067
1061;70741T;LUBRAX HYDRA 68 TB-200L;01/06/2024;6;2024;66960;21;3188;20;1,05000;10500;6078;5526;24,33333;10,23067
1062;70975T;LUBRAX GEAR 220BD-20L;01/01/2024;1;2024;8196;14;585;22;0,63636;6363;0;0;66,33333;36,58779
1062;70975T;LUBRAX GEAR 220BD-20L;01/02/2024;2;2024;46810;85;550;19;4,47368;44736;70300;60714;66,33333;36,58779
1062;70975T;LUBRAX GEAR 220BD-20L;01/03/2024;3;2024;30100;54;557;21;2,57143;25714;5747;6352;66,33333;36,58779
1062;70975T;LUBRAX GEAR 220BD-20L;01/04/2024;4;2024;54595;100;545;22;4,54545;45454;17676;18518;66,33333;36,58779
1062;70975T;LUBRAX GEAR 220BD-20L;01/05/2024;5;2024;56982;106;537;22;4,81818;48181;10600;10600;66,33333;36,58779
1062;70975T;LUBRAX GEAR 220BD-20L;01/06/2024;6;2024;22736;39;582;20;1,95000;19500;4047;3679;66,33333;36,58779
1063;70976U;LUBRAX COMPSOR AC 150 BD-20L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;1,16667;1,32916
1063;70976U;LUBRAX COMPSOR AC 150 BD-20L;01/02/2024;2;2024;998;2;499;19;0,10526;1052;0;0;1,16667;1,32916
1063;70976U;LUBRAX COMPSOR AC 150 BD-20L;01/03/2024;3;2024;1001;2;500;21;0,09524;952;9047;10000;1,16667;1,32916
1063;70976U;LUBRAX COMPSOR AC 150 BD-20L;01/04/2024;4;2024;0;0;0;22;0,00000;0;0;0;1,16667;1,32916
1063;70976U;LUBRAX COMPSOR AC 150 BD-20L;01/05/2024;5;2024;0;0;0;22;0,00000;0;0;0;1,16667;1,32916
1063;70976U;LUBRAX COMPSOR AC 150 BD-20L;01/06/2024;6;2024;1639;3;546;20;0,15000;1500;0;0;1,16667;1,32916
1064;71589J;LUBRAX GEAR 320 BD-20L;01/01/2024;1;2024;0;0;0;22;0,00000;0;0;0;21,66667;15,00222
1064;71589J;LUBRAX GEAR 320 BD-20L;01/02/2024;2;2024;18335;32;572;19;1,68421;16842;0;0;21,66667;15,00222
1064;71589J;LUBRAX GEAR 320 BD-20L;01/03/2024;3;2024;14080;24;586;21;1,14286;11428;6785;7500;21,66667;15,00222
1064;71589J;LUBRAX GEAR 320 BD-20L;01/04/2024;4;2024;23911;43;556;22;1,95455;19545;17102;17916;21,66667;15,00222
1064;71589J;LUBRAX GEAR 320 BD-20L;01/05/2024;5;2024;10210;18;567;22;0,81818;8181;4186;4186;21,66667;15,00222
1064;71589J;LUBRAX GEAR 320 BD-20L;01/06/2024;6;2024;7452;13;573;20;0,65000;6500;7944;7222;21,66667;15,00222
1065;71764C;LUBRAX NAUTICA TECNO 1-LITRO;01/01/2024;1;2024;769;1;769;22;0,04545;454;0;0;3,16667;2,13698
1065;71764C;LUBRAX NAUTICA TECNO 1-LITRO;01/02/2024;2;2024;4008;5;801;19;0,26316;2631;57894;50000;3,16667;2,13698
1065;71764C;LUBRAX NAUTICA TECNO 1-LITRO;01/03/2024;3;2024;1568;2;784;21;0,09524;952;3619;4000;3,16667;2,13698
1065;71764C;LUBRAX NAUTICA TECNO 1-LITRO;01/04/2024;4;2024;3302;4;825;22;0,18182;1818;19090;20000;3,16667;2,13698
1065;71764C;LUBRAX NAUTICA TECNO 1-LITRO;01/05/2024;5;2024;834;1;833;22;0,04545;454;2500;2500;3,16667;2,13698
1065;71764C;LUBRAX NAUTICA TECNO 1-LITRO;01/06/2024;6;2024;5003;6;833;20;0,30000;3000;66000;60000;3,16667;2,13698
1066;71765D;LUBRAX COMPSOR RF 68BD-20L;01/01/2024;1;2024;20063;36;557;22;1,63636;16363;0;0;66,66667;40,05829
1066;71765D;LUBRAX COMPSOR RF 68BD-20L;01/02/2024;2;2024;28651;52;550;19;2,73684;27368;16725;14444;66,66667;40,05829
1066;71765D;LUBRAX COMPSOR RF 68BD-20L;01/03/2024;3;2024;23781;43;553;21;2,04762;20476;7481;8269;66,66667;40,05829
1066;71765D;LUBRAX COMPSOR RF 68BD-20L;01/04/2024;4;2024;28592;54;529;22;2,45455;24545;11987;12558;66,66667;40,05829
