product_id;product;description;date_period;mes;ano;cost_real;qtd_real;cost_unit
1189;174855S;LUBRAX VALORA SN PLUS 0W201-LITRO;01/04/2024;4;2024;48075,66;67;717
1190;174856T;LUBRAX VALORA SN PLUS 5W301-LITRO;01/04/2024;4;2024;392535,05;708;554
1191;175343M;LUBRAX COMPSOR XP 46 BD-20L;01/04/2024;4;2024;0;0;0
1192;175345O;LUBRAX COMPSOR XP 68 BD-20L;01/04/2024;4;2024;0;0;0
1193;175809K;LUBRAX ATF TDXDEXRON III C-4 1-LITRO;01/04/2024;4;2024;5676,06;7;810
1194;176660D;LUBRAX CVTF SINTETICO 1-LITRO;01/04/2024;4;2024;0;0;0
1195;177058L;LUBRAX TURBO ME SAE 40 BD-20L;01/04/2024;4;2024;0;0;0
1196;177059M;LUBRAX TURBO ME SAE 40 TB-200L;01/04/2024;4;2024;0;0;0
1197;178214X;LUBRAX TURBO ME 50BD-20L;01/04/2024;4;2024;45318,33;87;520
1198;180186T;LUBRAX TURBINA EP 68 TB-200L;01/04/2024;4;2024;0;0;0
1199;182080P;LUBRAX UTILE FPX 100 BD-20L;01/04/2024;4;2024;385;1;385
1200;182656T;LUBRAX ESSENCIAL GF-5 SN 10W303-LITROS;01/04/2024;4;2024;0;0;0
1201;183746R;LUBRAX ESSENCIAL 20W50 SL TB-200L;01/04/2024;4;2024;0;0;0
1202;185923K;LUBRAX TURBO ME SAE 40 BD-20L;01/04/2024;4;2024;91583,96;209;438
1203;186517G;LUBRAX VALORA SN PLUS 0W20 TB-200L;01/04/2024;4;2024;0;0;0
1204;191820F;LUBRAX CVTF SINTETICO 1-LITRO;01/04/2024;4;2024;8634,32;15;575
1205;199395O;LUBRAX SUPERA FLEX 5W40 SN SINTET 1-LT;01/04/2024;4;2024;10628,75;23;462
1206;199495K;LUBRAX HYDRA 68 - BD-20L;01/04/2024;4;2024;558589,92;1861;300
1207;267215A;LUBRAX UNITRACTOR PREMIUM 10W30 BD-20L;01/04/2024;4;2024;0;0;0
1208;267216B;LUBRAX UTILE FPX 220 TB-200L;01/04/2024;4;2024;5100;1;5100
1209;267217C;LUBRAX LITH EP 2/3TB-170KG;01/04/2024;4;2024;0;0;0
1210;267220F;LUBRAX BETUMEN 500 TB-170K;01/04/2024;4;2024;0;0;0
1211;267221G;LUBRAX CALCIUM GR 2 TB-170KG;01/04/2024;4;2024;0;0;0
1212;267222H;LUBRAX GRANS THF 10W-30 TB-200L;01/04/2024;4;2024;0;0;0
1213;267223I;LUBRAX COMPSOR AC 100TB-200L;01/04/2024;4;2024;0;0;0
1214;267224J;LUBRAX OB 29 - TB-200L;01/04/2024;4;2024;0;0;0
1215;267336R;LUBRAX UTILE CIV 1500 - TB-200L;01/04/2024;4;2024;0;0;0
1216;267340V;LUBRAX TURBO ME SAE 40 1-LITRO;01/04/2024;4;2024;12720,7;19;669
1217;267641K;LUBRAX TURBINA X 68 TB-200L;01/04/2024;4;2024;0;0;0
1218;267643M;LUBRAX TURBINA X 68 BD-20L;01/04/2024;4;2024;0;0;0
1219;268266L;LUBRAX UTILE FPX 150 BD-20L;01/04/2024;4;2024;1632,66;3;544
1220;268291K;LUBRAX GAS MA 40 TB-200L;01/04/2024;4;2024;23029;4;5757
1221;271042F;LUBRAX GAS LDI 40 TB-200L;01/04/2024;4;2024;0;0;0
1222;271108T;LUBRAX UTILE OT 46TB-200L;01/04/2024;4;2024;8600;2;4300
1223;271110V;LUBRAX UTILE FPX 220 - BD-20L;01/04/2024;4;2024;8725,21;15;581
1224;271112X;LUBRAX UTILE OT 100TB-200L;01/04/2024;4;2024;4499;1;4499
1225;271114Z;LUBRAX GRAXA LITH 2 TB-170 KG;01/04/2024;4;2024;0;0;0
1226;271117C;LUBRAX TURBO DD BD-20L;01/04/2024;4;2024;3010;7;430
1227;271118D;LUBRAX GRAXA LITH 00 TB-170 KG;01/04/2024;4;2024;0;0;0
1228;271119E;LUBRAX VALORA SN PLUS 5W30 TB-200L;01/04/2024;4;2024;9433;2;4716
1229;271121G;LUBRAX GEAR 320TB-200L;01/04/2024;4;2024;0;0;0
1230;271122H;LUBRAX TURBO ME 50TB-200L;01/04/2024;4;2024;5220,64;1;5220
1231;271123I;LUBRAX LITHPLUS EP 2 TB-170KG;01/04/2024;4;2024;0;0;0
1232;271124J;LUBRAX UTILE FPX 150 TB-200L;01/04/2024;4;2024;0;0;0
1233;271125K;LUBRAX GEAR PAO 460 BD-20L;01/04/2024;4;2024;0;0;0
1234;271126L;LUBRAX GEAR PAO 220 BD-20L;01/04/2024;4;2024;0;0;0
1235;271260P;LUBRAX TURBINA X 46 TB-200L;01/04/2024;4;2024;0;0;0
1236;273333I;LUBRAX BETUMEN 300 BD-18KG;01/04/2024;4;2024;0;0;0
1237;273334J;LUBRAX BETUMEN 300TB-170KG;01/04/2024;4;2024;0;0;0
1238;273335K;LUBRAX BETUMEN 500 BD-18KG;01/04/2024;4;2024;2550;6;425
1239;273336L;LUBRAX ATF HD SINTETICO TB-200L;01/04/2024;4;2024;0;0;0
1240;274384T;LUBRAX SUPERA FLEX 5W40 SN TB-200L;01/04/2024;4;2024;0;0;0
1241;275940P;LUBRAX GRANS TAC4 50 - BD-20L;01/04/2024;4;2024;16359,88;31;527
1242;276406N;LUBRAX ATF DX6 1-LITRO;01/04/2024;4;2024;68830,98;151;455
1243;277842T;LUBRAX GOLD ST 75W90 BD-20L;01/04/2024;4;2024;0;0;0
1244;277843U;LUBRAX GOLD 80W90 TB-200L;01/04/2024;4;2024;0;0;0
1245;328863C;LUBRAX ESSENCIAL 2T API TC MIN. 1-LITRO;01/04/2024;4;2024;10150,24;16;634
1246;328889C;LUBRAX GL-5 LS 80W90 TB-200L;01/04/2024;4;2024;0;0;0
1247;329805I;LUBRAX MOTO 4T 20W50 SL 1-LITRO;01/04/2024;4;2024;711714,35;1617;440
1248;330905Q;LUBRAX TECNO PROF. SN 10W30 1-LITRO;01/04/2024;4;2024;7608,26;11;691
1249;330921G;LUBRAX VALORA OFFROAD 5W30 SN 3-LITROS;01/04/2024;4;2024;30693,05;52;590
1250;330923I;LUBRAX VALORA OFFROAD 5W30 SN 1-LITROS;01/04/2024;4;2024;315662,03;426;740
1251;330924J;LUBRAX VALORA OFFROAD 5W30 SN TB-200L;01/04/2024;4;2024;12106;2;6053
1252;331350T;LUBRAX MOTO 4T PROFIS. SL 10W30 1-LT;01/04/2024;4;2024;111923,18;208;538
1253;331800B;LUBRAX VALORA FLEX 5W40 1-LITRO;01/04/2024;4;2024;149586,33;214;699
1254;332282P;LUBRAX MOTO 4T 20W50 TB-200L;01/04/2024;4;2024;0;0;0
1255;332550X;LUBRAX GRAXA LITH 00BD-20KG;01/04/2024;4;2024;0;0;0
1256;384686D;LUBRAX MOTO 4T 10W30 SL 1-LITRO;01/04/2024;4;2024;1438,47;3;479
1257;385755G;LUBRAX MOTO 4T PROFIS. SL 10W40 1-LITRO;01/04/2024;4;2024;2058,01;7;294
1258;385834H;LUBRAX SUPERA PREMIUM 5W20 SP 1-LITRO;01/04/2024;4;2024;11971,07;32;374
1259;387215K;LUBRAX MOTO 4T SCOOTER 10W30 1-LITRO;01/04/2024;4;2024;0;0;0
1260;387217M;LUBRAX TECNO SL 15W40 SEMISSINT 500ML;01/04/2024;4;2024;4347,24;9;483
1261;387219O;LUBRAX TECNO SL 15W40 SEMISSINT. 1-LITRO;01/04/2024;4;2024;310308,28;659;470
1262;387221Q;LUBRAX TECNO SL 15W40 SEMISSINT. TB-200L;01/04/2024;4;2024;0;0;0
1263;387223S;LUBRAX TECNO SL 15W40 SEMISSINT 3-LITRO;01/04/2024;4;2024;5016,89;10;501
1264;490338R;TOP TURBO ESSENCIAL CI-4 15W40 TB-200L;01/04/2024;4;2024;61352,8;17;3608
1265;490601U;TOP TURBO ESSENCIAL CI-4 15W40 1-LITRO;01/04/2024;4;2024;96404,09;183;526
1266;490602V;TOP TURBO ESSENCIAL CI-4 15W40 3-LITROS;01/04/2024;4;2024;224715,96;593;378
1267;490603W;TOP TURBO ESSENCIAL CI-4 15W40 BD-20L;01/04/2024;4;2024;2452169,79;7541;325
1268;490604X;TOP TURBO ESSENCIAL CI-4 15W40 TB-1000L;01/04/2024;4;2024;191880;12;15990
1269;490605Y;TOP TURBO PRO SEMI-S CK-4 15W40 3-LITROS;01/04/2024;4;2024;0;0;0
1270;490606Z;TOP TURBO PRO CK-4/CJ-4 E9 15W40 BD-20L;01/04/2024;4;2024;20196;44;459
1271;490607A;TOP TURBO PRO SEMI-S CK-4 15W40 TB-200L;01/04/2024;4;2024;0;0;0
1272;490609C;TOP TURBO PRO SINT CI-4 E6 10W40 BD-20L;01/04/2024;4;2024;39528,18;73;541
1273;490610D;TOP TURBO PRO SINT CI-4 E6 10W40 TB1000L;01/04/2024;4;2024;0;0;0
1274;490611E;TOP TURBO PRO SINT CI-4 E6 10W40 1-LITRO;01/04/2024;4;2024;1784,3;2;892
1275;490612F;TOP TURBO PRO S CI-4 E6 10W40 3-LITROS;01/04/2024;4;2024;5288,92;9;587
1276;490613G;TOP TURBO PRO SINT CI-4 E6 10W40 TB-200L;01/04/2024;4;2024;0;0;0
1277;492050N;LUBRAX CLAY ADS 2 BD-20 KG;01/04/2024;4;2024;0;0;0
1278;494271Y;LUBRAX TOP TURBO PRO 10W30 3-LITROS;01/04/2024;4;2024;1689,6;3;563
1279;494272Z;LUBRAX TOP TURBO PRO 10W30 BD-20L;01/04/2024;4;2024;15888,6;29;547
1280;494275C;LUBRAX TOP TURBO PRO 10W30 TB-200L;01/04/2024;4;2024;0;0;0
1281;499693M;LUBRAX UNITRACTOR ESSENCIAL 80W BD-20L;01/04/2024;4;2024;8385;22;381
1282;499694N;LUBRAX UNITRACTOR ESSENCIAL 80W TB-200L;01/04/2024;4;2024;0;0;0
1283;499696P;LUBRAX UNITRACTOR 20W30 GL-4 BD-20L;01/04/2024;4;2024;43017,75;96;448
1284;499697Q;LUBRAX UNITRACTOR 20W-30 TB-200L;01/04/2024;4;2024;0;0;0
1285;499699S;LUBRAX UNITRACTOR 10W30 BD-20L;01/04/2024;4;2024;166753,97;378;441
1286;499701U;LUBRAX TOP TURBO AVANTE 10W40 BD-20L;01/04/2024;4;2024;15197,3;18;844
1287;500543E;LUBRAX TOP TURBO AVANTE 10W40 1-LITRO;01/04/2024;4;2024;9599,43;9;1066
1288;500658P;LUBRAX TOP TURBO AVANTE 10W40 3-LITRO;01/04/2024;4;2024;26214,67;31;845
1289;501698P;LUBRAX SUPERA PREMIUM 0W20 1-LITRO;01/04/2024;4;2024;7542,07;18;419
1290;501700R;LUBRAX SUPERA PREMIUM 5W30 1-LITRO;01/04/2024;4;2024;2046,99;5;409
1291;502409Y;LUBRAX GL-5 SAE 140 1-LITRO;01/04/2024;4;2024;13202,07;21;628
1292;504421I;LUBRAX SUPERA FLEX 0W20 1-LITRO;01/04/2024;4;2024;669;1;669
1293;504427O;LUBRAX SUPERA FLEX 5W30 1-LITRO;01/04/2024;4;2024;1339,49;2;669
1294;504599E;LUBRAX GRANS TAC 4 10W LUBRAX BD-20L;01/04/2024;4;2024;0;0;0
1295;505894Z;LUBRAX OB 9 TB-200L;01/04/2024;4;2024;0;0;0
1296;506165K;LUBRAX GRAXA LITH EP 0 BD-20L;01/04/2024;4;2024;0;0;0
1001;67212Q;LUBRAX ESSENCIAL SL 15W40 1-LITRO;01/05/2024;5;2024;0;0;0
1002;67213R;LUBRAX SUPERA 5W40 SN 1-LITRO SINTETICO;01/05/2024;5;2024;0;0;0
1003;67215T;ESSENCIAL ALTA ROD. 25W50 SL 1-LITRO;01/05/2024;5;2024;16407,84;23;713
1004;67216U;LUBRAX TOP TURBO 15W40 CI-41-LITRO;01/05/2024;5;2024;78962,45;134;589
1005;67218W;LUBRAX TECNO 15W40 SN SEMITB-200L;01/05/2024;5;2024;4639,01;1;4639
1006;67219X;LUBRAX TECNO 15W40 SN SEMI3-LITROS;01/05/2024;5;2024;44784,78;104;430
1007;67220Y;LUBRAX TECNO 15W40 SN SEMISINT. 500-ML;01/05/2024;5;2024;5387,2;9;598
1008;67221Z;LUBRAX TECNO 15W40 SN SEMI 1-LITRO;01/05/2024;5;2024;144074,4;265;543
1009;67223B;LUBRAX ESSENCIAL 15W40 SL3-LITROS;01/05/2024;5;2024;0;0;0
1010;67224C;LUBRAX ESSENCIAL 15W40 SL500-ML;01/05/2024;5;2024;0;0;0
1011;67228G;ESSENCIA ALTA ROD. 25W503-LITROS;01/05/2024;5;2024;0;0;0
1012;67229H;ESSENCIAL ALTA ROD. 25W50500-ML;01/05/2024;5;2024;614,8;1;614
1013;67230I;LUBRAX TOP TURBO 15W40 CI-4 SL BD-20L;01/05/2024;5;2024;661199,6;1921;344
1014;67231J;LUBRAX TOP TURBO 15W40 CI-4 TB-200L;01/05/2024;5;2024;7575;2;3787
1015;67233L;LUBRAX ATF TIPO A OH50 1-LITRO;01/05/2024;5;2024;111397,44;169;659
1016;67234M;LUBRAX ATF TIPO A OH50500-ML;01/05/2024;5;2024;31873,2;47;678
1017;67235N;LUBRAX ATF TIPO A OH50 BD-20L;01/05/2024;5;2024;22324,87;43;519
1018;67237P;LUBRAX ATF TDX DEXRON III OH49 500-ML;01/05/2024;5;2024;5878,4;8;734
1019;67238Q;LUBRAX ATF TDX OH49 BD-20L DEXRON III;01/05/2024;5;2024;1205,34;2;602
1020;67240S;LUBRAX ATF TDX OH49 TB-200L;01/05/2024;5;2024;5295;1;5295
1021;67242U;LUBRAX TURBINA 150BD-20L;01/05/2024;5;2024;0;0;0
1022;67257J;LUBRAX ESSENCIAL 2T API TC 500-ML;01/05/2024;5;2024;172285;318;541
1023;67369R;LUBRAX GRAXA AUTOLITH-2 1-KG;01/05/2024;5;2024;10697,76;10;1069
1024;67370S;LUBRAX GRAXA AUTOLITH 2500-GR;01/05/2024;5;2024;5020,8;6;836
1025;67371T;LUBRAX GRAXA AUTOLITH 2 BD-10KG;01/05/2024;5;2024;13214,06;36;367
1026;67372U;LUBRAX GRAXA AUTOLITH 2BD-20KG;01/05/2024;5;2024;27486,68;43;639
1027;67373V;LUBRAX GRAXA AUTOLITH 2 TB-170KG;01/05/2024;5;2024;47050;9;5227
1028;67374W;LUBRAX GRAXA CHASSIS 2BD-20KG;01/05/2024;5;2024;9132,87;20;456
1029;67375X;LUBRAX GRAXA CHASSIS 2 TB-170KG;01/05/2024;5;2024;3050;1;3050
1030;67475T;LUBRAX GL-5 SAE 901-LITRO;01/05/2024;5;2024;84691,36;153;553
1031;67476U;LUBRAX GL-5 SAE 80W90 1-LITRO;01/05/2024;5;2024;31812,72;55;578
1032;67477V;LUBRAX GL-5 SAE 85W140 1-LITRO;01/05/2024;5;2024;56542,08;94;601
1033;67478W;LUBRAX GL-5 SAE 85W140 BD-20L;01/05/2024;5;2024;323442,25;747;432
1034;67479X;LUBRAX TRM-4 GL-4 901-LITRO;01/05/2024;5;2024;1354,32;2;677
1035;67480Y;LUBRAX TRM-4 GL-4 90 BD-20L;01/05/2024;5;2024;0;0;0
1036;67481Z;LUBRAX TRM-5 SAE GL-5 1401-LITRO;01/05/2024;5;2024;23255,52;29;801
1037;67482A;LUBRAX TRM-5 GL-5 901-LITRO;01/05/2024;5;2024;2934,48;4;733
1038;67484C;LUBRAX HYDRA 68 BD-20L;01/05/2024;5;2024;0;0;0
1039;67553T;LUBRAX VALORA 5W30 SN1-LITRO;01/05/2024;5;2024;0;0;0
1040;67557X;LUBRAX ESSENCIAL 4T SL 20W50 1-LITRO;01/05/2024;5;2024;0;0;0
1041;67558Y;LUBRAX ESSENCIAL 2T FC 500-ML;01/05/2024;5;2024;4412;5;882
1042;67559Z;LUBRAX AVANTE 10W40 CI4 SINTENT 1-LITRO;01/05/2024;5;2024;0;0;0
1043;67561B;LUBRAX AVANTE 10W40 CI4 SINTETICO BD-20L;01/05/2024;5;2024;0;0;0
1044;67597L;LUBRAX GL-5 SAE 140 BD-20L;01/05/2024;5;2024;99586;227;438
1045;67598M;LUBRAX TRM-5 GL-5 85W140 BD-20L;01/05/2024;5;2024;3834;6;639
1046;67599N;LUBRAX NAUTICA 2T TCW3500-ML;01/05/2024;5;2024;326316,8;374;872
1047;67600O;LUBRAX GL-5 SAE 80W90 BD-20L;01/05/2024;5;2024;48485,03;111;436
1048;67601P;LUBRAX GL-5 SAE 90 BD-20L;01/05/2024;5;2024;262312,63;637;411
1049;67602Q;LUBRAX TRM-4 GL-4 80W1-LITRO;01/05/2024;5;2024;39493,44;65;607
1050;67603R;LUBRAX TRM-4 GL-4 80W BD-20L;01/05/2024;5;2024;81680,62;179;456
1051;67604S;LUBRAX TRM-5 GL-5 90 BD-20L;01/05/2024;5;2024;1707;3;569
1052;67605T;LUBRAX TRM-5 GL-5 140 BD-20L;01/05/2024;5;2024;13553,3;26;521
1053;68520Y;LUBRAX GRANS TAC3 10W BD-20L;01/05/2024;5;2024;50010,22;115;434
1054;68521Z;LUBRAX GRANS TAC330 BD-20L;01/05/2024;5;2024;3544,52;7;506
1055;68989Z;LUBRAX ESSENCIAL 2T FC200-ML;01/05/2024;5;2024;1566,4;2;783
1056;69433B;LUBRAX UNITRACTOR SAE 10W30 BD-20L;01/05/2024;5;2024;0;0;0
1057;69435D;LUBRAX GRANS THF 20W30 BD-20L;01/05/2024;5;2024;0;0;0
1058;69970S;LUBRAX TURBO VIGOROS 20W50 CH4 BD-20L;01/05/2024;5;2024;189330,56;396;478
1059;69971T;LUBRAX HYDRA XP 68 BD-20L;01/05/2024;5;2024;29472,35;87;338
1060;70405V;LUBRAX ESSENCIAL 2T API TC 200-ML;01/05/2024;5;2024;121924;216;564
1061;70741T;LUBRAX HYDRA 68 TB-200L;01/05/2024;5;2024;114958,82;38;3025
1062;70975T;LUBRAX GEAR 220BD-20L;01/05/2024;5;2024;56981,85;106;537
1063;70976U;LUBRAX COMPSOR AC 150 BD-20L;01/05/2024;5;2024;0;0;0
1064;71589J;LUBRAX GEAR 320 BD-20L;01/05/2024;5;2024;10210,45;18;567
1065;71764C;LUBRAX NAUTICA TECNO 1-LITRO;01/05/2024;5;2024;833,76;1;833
1066;71765D;LUBRAX COMPSOR RF 68BD-20L;01/05/2024;5;2024;72977,22;145;503
1067;71766E;LUBRAX COMPSOR RF 68 TB-200L;01/05/2024;5;2024;25485;5;5097
1068;71767F;LUBRAX COMPSOR AC 46 BD-20L;01/05/2024;5;2024;2543,4;5;508
1069;71768G;LUBRAX GRAXA LITH EP 2BD-20KG;01/05/2024;5;2024;16617,16;24;692
1070;71769H;LUBRAX GRAXA LITH EP 2 TB-170KG;01/05/2024;5;2024;16497;3;5499
1071;72665A;LUBRAX UTILE PE 38 BD-20L;01/05/2024;5;2024;0;0;0
1072;73467U;LUBRAX AVANTE 10W40 CI-43-LITROS;01/05/2024;5;2024;0;0;0
1073;73469W;LUBRAX GRANS THF 20W303-LITROS;01/05/2024;5;2024;1512;3;504
1074;73470X;LUBRAX TOP TURBO 15W40 CI-4 3-LITROS;01/05/2024;5;2024;206697,2;505;409
1075;73472Z;LUBRAX TURBO VIGOROS 20W50 CH4 3-LITROS;01/05/2024;5;2024;24335,94;50;486
1076;75919P;LUBRAX ESSENCIAL 4T 20W50 SL TB-200L;01/05/2024;5;2024;0;0;0
1077;79128S;LUBRAX HYDRA 683-LITROS;01/05/2024;5;2024;13310,1;38;350
1078;83963P;LUBRAX HYDRA XP 46BD-20L;01/05/2024;5;2024;33300,78;69;482
1079;83964Q;LUBRAX HYDRA XP 100 BD-20L;01/05/2024;5;2024;0;0;0
1080;83965R;LUBRAX HYDRA XP 32 BD-20L;01/05/2024;5;2024;18422,76;39;472
1081;83966S;LUBRAX GL-5 SAE 90 TB-200L;01/05/2024;5;2024;4393,61;1;4393
1082;83969V;LUBRAX GEAR 460 BD-20L;01/05/2024;5;2024;5168;8;646
1083;85522N;LUBRAX SUPERA 5W40 SINTETICO TB-200L;01/05/2024;5;2024;0;0;0
1084;85523O;LUBRAX TECNO 10W40 SN500-ML;01/05/2024;5;2024;1203,6;2;601
1085;85524P;LUBRAX TECNO 10W40 SN SEMI 1-LITRO;01/05/2024;5;2024;82998,96;158;525
1086;85525Q;LUBRAX TECNO 10W40 SN3-LITROS;01/05/2024;5;2024;8802,3;18;489
1087;85526R;LUBRAX TECNO 10W40 SN TB-200L;01/05/2024;5;2024;0;0;0
1088;85529U;LUBRAX TECNO MOTO 10W40 SL1-LITRO;01/05/2024;5;2024;0;0;0
1089;85538D;LUBRAX TOP TURBO 15W40 CI-4 TB-1000L;01/05/2024;5;2024;0;0;0
1090;85545K;LUBRAXGEARPAO150BD-20L;01/05/2024;5;2024;0;0;0
1091;137044L;LUBRAX UTILE OT 68 TB-200L;01/05/2024;5;2024;0;0;0
1092;137205Q;LUBRAX GL-5 85W140 TB-200L;01/05/2024;5;2024;57524,59;14;4108
1093;138761M;LUBRAX GEAR 150BD-20L;01/05/2024;5;2024;1668,14;3;556
1094;138762N;LUBRAX GEAR 100BD-20L;01/05/2024;5;2024;0;0;0
1095;138954X;LUBRAX HYDRA XP 68 TB-200L;01/05/2024;5;2024;8850;2;4425
1096;139016H;LUBRAX HYDRA XP 46TB-200L;01/05/2024;5;2024;0;0;0
1097;140444F;LUBRAX GRAXA CALCIUN GR1 BD-20KG;01/05/2024;5;2024;0;0;0
1098;141245A;LUBRAX INDICC 4T 10W30 SL SEMI 1-LITRO;01/05/2024;5;2024;0;0;0
1099;141593K;LUBRAX HYDRA XP 683-LITROS;01/05/2024;5;2024;464,34;1;464
1100;141630V;LUBRAX ESSENCIAL 10W30 SM 1-LITRO;01/05/2024;5;2024;0;0;0
1101;147260J;LUBRAX GL-5 LS 80W90 BD-20L;01/05/2024;5;2024;7312,22;6;1218
1102;147262L;LUBRAX GL-5 LS 85W140 BD-20L;01/05/2024;5;2024;1149,51;1;1149
1103;149686R;LUBRAX ESSENCIAL 40 SJ 500-ML;01/05/2024;5;2024;0;0;0
1104;149976V;LUBRAX FEROCES 4T 15W50 SN 1-LITRO;01/05/2024;5;2024;0;0;0
1105;149978X;LUBRAX GRAXA LITH 2 BD-20KG;01/05/2024;5;2024;0;0;0
1106;149983C;LUBRAX GRANS TAC 4 30 TB-200L;01/05/2024;5;2024;0;0;0
1107;149985E;LUBRAX GL-5 SAE 250BD-20L;01/05/2024;5;2024;0;0;0
1108;149986F;LUBRAX TRM-5 GL-5 85W140 TB-200L;01/05/2024;5;2024;6179;1;6179
1109;149988H;LUBRAX TRM-5 GL-5 90 TB-200L;01/05/2024;5;2024;0;0;0
1110;149989I;LUBRAX GRANS TAC3 10W TB-200L;01/05/2024;5;2024;16124,14;4;4031
1111;149991K;LUBRAX ESSENCIAL 15W40 SL TB-200L;01/05/2024;5;2024;0;0;0
1112;150063E;LUBRAX GL-5 SAE 140 TB-200L;01/05/2024;5;2024;0;0;0
1113;150067I;LUBRAX GOLD 80W90 BD-20L;01/05/2024;5;2024;811,63;1;811
1114;150068J;LUBRAX GOLD GL-5 85W140 BD-20L;01/05/2024;5;2024;0;0;0
1115;150069K;LUBRAX GOLD GL-5 75W90BD-20L;01/05/2024;5;2024;0;0;0
1116;150073O;LUBRAX GRAXA CLAY 2 BD-20KG;01/05/2024;5;2024;9333,2;11;848
1117;150074P;LUBRAX GRAXA LITH SM 2BD-20KG;01/05/2024;5;2024;1000,34;1;1000
1118;150081W;LUBRAX GEAR 150 TB-200L;01/05/2024;5;2024;0;0;0
1119;150082X;LUBRAX GEAR 460 TB-200L;01/05/2024;5;2024;6100;1;6100
1120;150083Y;LUBRAX GEAR 680 BD-20L;01/05/2024;5;2024;1567,18;2;783
1121;150084Z;LUBRAX GL-5 80W90 TB-200L;01/05/2024;5;2024;0;0;0
1122;150086B;LUBRAX TRM-4 GL-4 80W TB-200L;01/05/2024;5;2024;18429;4;4607
1123;150087C;LUBRAX GRANS THF 20W30 TB-200L;01/05/2024;5;2024;0;0;0
1124;150088D;LUBRAX COMPSOR AC 68 BD-20L;01/05/2024;5;2024;1600,52;3;533
1125;150090F;LUBRAX COMPSOR AC 100 BD-20L;01/05/2024;5;2024;0;0;0
1126;150092H;LUBRAX GEAR 220 TB-200L;01/05/2024;5;2024;0;0;0
1127;150093I;LUBRAX GEAR 680 TB-200L;01/05/2024;5;2024;0;0;0
1128;150094J;LUBRAX GL-5 LS SAE 90BD-20L;01/05/2024;5;2024;5843,6;5;1168
1129;150095K;LUBRAX GRAXA LITHPLUS SM 2 BD-20KG;01/05/2024;5;2024;1199;1;1199
1130;150879O;LUBRAX GRANS HR 10WBD-20L;01/05/2024;5;2024;1328,74;2;664
1131;150880P;LUBRAX GRANS HR 10W TB-200L;01/05/2024;5;2024;0;0;0
1132;152075O;LUBRAX GRAXA LITHPLUS SM 2 TB-170KG;01/05/2024;5;2024;0;0;0
1133;152318X;LUBRAX COMPSOR AC 32 BD-20L;01/05/2024;5;2024;0;0;0
1134;152380H;LUBRAX GOLD XP 75W80 BD-20L;01/05/2024;5;2024;8916;6;1486
1135;152550V;LUBRAX GRANS TAC 450 TB-200L;01/05/2024;5;2024;9725,34;2;4862
1136;153048Z;LUBRAX COMPSOR PG 46 BD-20L;01/05/2024;5;2024;0;0;0
1137;154080R;LUBRAX VALORA 5W30 SN TB-200L;01/05/2024;5;2024;0;0;0
1138;161261W;LUBRAX HYDRA HV 68TB-200L;01/05/2024;5;2024;0;0;0
1139;161264Z;LUBRAX HYDRA HV 68BD-20L;01/05/2024;5;2024;0;0;0
1140;165167C;LUBRAX TRM 5 HD 40 BD-20L;01/05/2024;5;2024;3445;5;689
1141;165513K;LUBRAX GRAXA LITHPLUS HV 2 BD-20KG;01/05/2024;5;2024;9224,7;9;1024
1142;165514L;LUBRAX GRAXA ALUMINUM FG 2 BD-10KG;01/05/2024;5;2024;0;0;0
1143;165515M;LUBRAX GRAXA POLYTEC 2BD-10KG;01/05/2024;5;2024;3686,51;4;921
1144;165516N;LUBRAX GRAXA NEO SC 2BD-20KG;01/05/2024;5;2024;0;0;0
1145;165517O;LUBRAX GRAXA CALCIUM ECO 2 BD-20KG;01/05/2024;5;2024;0;0;0
1146;165518P;LUBRAX TRM 5 HD SAE 30 BD-20L;01/05/2024;5;2024;0;0;0
1147;165520R;LUBRAX UNITRACTOR PREMIUM 10W30 TB-200L;01/05/2024;5;2024;0;0;0
1148;165521S;LUBRAX EXTREMO HD E6-12 5W30 BD-20L;01/05/2024;5;2024;2155,7;2;1077
1149;165731U;LUBRAX ESSENCIAL SL 20W50 1-LITRO;01/05/2024;5;2024;297406,5;645;461
1150;166020X;LUBRAX UNITRACTOR 10W30 MINERAL TB-200L;01/05/2024;5;2024;18165,23;4;4541
1151;166082H;LUBRAX ESSENCIAL 20W50 SL3-LITROS;01/05/2024;5;2024;11827,92;32;369
1152;166229Y;LUBRAX TURBO CH-4 15W401-LITRO;01/05/2024;5;2024;0;0;0
1153;166662P;LUBRAX NAUTICA DIESEL 15W40 BD-20L;01/05/2024;5;2024;0;0;0
1154;166676D;LUBRAX TURBO CH-4 15W403-LITROS;01/05/2024;5;2024;0;0;0
1155;166678F;LUBRAX ESSENCIAL 20W50 SL500-ML;01/05/2024;5;2024;5353,6;12;446
1156;169449U;LUBRAX TURBINA PLUS 68 BD-20L;01/05/2024;5;2024;0;0;0
1157;169450V;LUBRAX HYDRA HV 32BD-20L;01/05/2024;5;2024;0;0;0
1158;169451W;LUBRAX HYDRA HV 46 BD-20L;01/05/2024;5;2024;2036;4;509
1159;169452X;LUBRAX GRAXA CALCIUM GR 2BD-20KG;01/05/2024;5;2024;12198,53;22;554
1160;169453Y;LUBRAX GRAXA LITH EP 1 BD-20KG;01/05/2024;5;2024;1458,18;2;729
